image_id,capture_id,subject_id,camera_id,view_role,posture,candidates_count,status,target_area_ratio,target_conf,mean_kpt_conf,torso_kpts_valid,notes
S022_SE01_CAP000796_CAM02,CAP000796,S022,CAM02,lateral,leaning_left,7,multiple_candidates,0.2815999984741211,0.9178,0.6608,4,Multiple candidates (7); Default YOLO correctly aligns with target
S022_SE01_CAP000797_CAM01,CAP000797,S022,CAM01,frontal,leaning_left,5,multiple_candidates,0.34439998865127563,0.9078,0.7953,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000797_CAM02,CAP000797,S022,CAM02,lateral,leaning_left,11,multiple_candidates,0.2824000120162964,0.9254,0.6569,4,Multiple candidates (11); Default YOLO correctly aligns with target
S022_SE01_CAP000798_CAM01,CAP000798,S022,CAM01,frontal,leaning_left,4,multiple_candidates,0.3433000147342682,0.9096,0.7953,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000798_CAM02,CAP000798,S022,CAM02,lateral,leaning_left,8,multiple_candidates,0.2822999954223633,0.9227,0.6566,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000799_CAM01,CAP000799,S022,CAM01,frontal,leaning_right,4,multiple_candidates,0.34940001368522644,0.9068,0.7974,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000799_CAM02,CAP000799,S022,CAM02,lateral,leaning_right,11,multiple_candidates,0.33230000734329224,0.9178,0.6066,4,Multiple candidates (11); Default YOLO correctly aligns with target
S022_SE01_CAP000800_CAM01,CAP000800,S022,CAM01,frontal,leaning_right,3,multiple_candidates,0.3483000099658966,0.9106,0.8,4,Multiple candidates (3); Default YOLO correctly aligns with target
S022_SE01_CAP000800_CAM02,CAP000800,S022,CAM02,lateral,leaning_right,10,multiple_candidates,0.32910001277923584,0.9258,0.6173,4,Multiple candidates (10); Default YOLO correctly aligns with target
S022_SE01_CAP000801_CAM01,CAP000801,S022,CAM01,frontal,leaning_right,4,multiple_candidates,0.34860000014305115,0.9078,0.7956,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000801_CAM02,CAP000801,S022,CAM02,lateral,leaning_right,10,multiple_candidates,0.3280999958515167,0.9184,0.6117,4,Multiple candidates (10); Default YOLO correctly aligns with target
S022_SE01_CAP000802_CAM01,CAP000802,S022,CAM01,frontal,leaning_right,4,multiple_candidates,0.3481999933719635,0.9123,0.7968,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000802_CAM02,CAP000802,S022,CAM02,lateral,leaning_right,11,multiple_candidates,0.32910001277923584,0.9135,0.6355,4,Multiple candidates (11); Default YOLO correctly aligns with target
S022_SE01_CAP000803_CAM01,CAP000803,S022,CAM01,frontal,leaning_right,4,multiple_candidates,0.34869998693466187,0.9083,0.7994,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000803_CAM02,CAP000803,S022,CAM02,lateral,leaning_right,11,multiple_candidates,0.32760000228881836,0.9209,0.6301,4,Multiple candidates (11); Default YOLO correctly aligns with target
S022_SE01_CAP000804_CAM01,CAP000804,S022,CAM01,frontal,slouching,5,multiple_candidates,0.3328999876976013,0.9091,0.7943,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000804_CAM02,CAP000804,S022,CAM02,lateral,slouching,7,multiple_candidates,0.29019999504089355,0.9038,0.6043,4,Multiple candidates (7); Default YOLO correctly aligns with target
S022_SE01_CAP000805_CAM01,CAP000805,S022,CAM01,frontal,slouching,6,multiple_candidates,0.3314000070095062,0.9116,0.7878,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000805_CAM02,CAP000805,S022,CAM02,lateral,slouching,8,multiple_candidates,0.2955000102519989,0.8988,0.6368,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000806_CAM01,CAP000806,S022,CAM01,frontal,slouching,6,multiple_candidates,0.33469998836517334,0.91,0.7814,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000806_CAM02,CAP000806,S022,CAM02,lateral,slouching,9,multiple_candidates,0.2906999886035919,0.9039,0.6198,4,Multiple candidates (9); Default YOLO correctly aligns with target
S022_SE01_CAP000807_CAM01,CAP000807,S022,CAM01,frontal,slouching,4,multiple_candidates,0.33309999108314514,0.9088,0.7818,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000807_CAM02,CAP000807,S022,CAM02,lateral,slouching,8,multiple_candidates,0.29330000281333923,0.9028,0.6303,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000808_CAM01,CAP000808,S022,CAM01,frontal,slouching,4,multiple_candidates,0.335099995136261,0.9066,0.7803,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000808_CAM02,CAP000808,S022,CAM02,lateral,slouching,5,multiple_candidates,0.29260000586509705,0.8965,0.6264,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000809_CAM01,CAP000809,S022,CAM01,frontal,forward_head,5,multiple_candidates,0.33309999108314514,0.9139,0.7791,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000809_CAM02,CAP000809,S022,CAM02,lateral,forward_head,8,multiple_candidates,0.2678000032901764,0.9244,0.5909,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000810_CAM01,CAP000810,S022,CAM01,frontal,forward_head,5,multiple_candidates,0.3321000039577484,0.9182,0.7731,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000810_CAM02,CAP000810,S022,CAM02,lateral,forward_head,8,multiple_candidates,0.2687999904155731,0.926,0.5679,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000811_CAM01,CAP000811,S022,CAM01,frontal,forward_head,7,multiple_candidates,0.3328999876976013,0.915,0.783,4,Multiple candidates (7); Default YOLO correctly aligns with target
S022_SE01_CAP000811_CAM02,CAP000811,S022,CAM02,lateral,forward_head,8,multiple_candidates,0.2687999904155731,0.9273,0.5817,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000812_CAM01,CAP000812,S022,CAM01,frontal,forward_head,6,multiple_candidates,0.3352000117301941,0.9172,0.7781,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000812_CAM02,CAP000812,S022,CAM02,lateral,forward_head,7,multiple_candidates,0.26840001344680786,0.9279,0.5882,4,Multiple candidates (7); Default YOLO correctly aligns with target
S022_SE01_CAP000813_CAM01,CAP000813,S022,CAM01,frontal,forward_head,9,multiple_candidates,0.3395000100135803,0.916,0.7721,4,Multiple candidates (9); Default YOLO correctly aligns with target
S022_SE01_CAP000813_CAM02,CAP000813,S022,CAM02,lateral,forward_head,8,multiple_candidates,0.2689000070095062,0.9224,0.5966,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000814_CAM01,CAP000814,S022,CAM01,frontal,reject,6,multiple_candidates,0.23100000619888306,0.9367,0.5823,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000814_CAM02,CAP000814,S022,CAM02,lateral,reject,9,multiple_candidates,0.27070000767707825,0.865,0.3389,3,Multiple candidates (9); Default YOLO correctly aligns with target
S023_SE01_CAP000815_CAM01,CAP000815,S023,CAM01,frontal,upright,5,multiple_candidates,0.14259999990463257,0.9271,0.7123,4,Multiple candidates (5); Default YOLO correctly aligns with target
S023_SE01_CAP000815_CAM02,CAP000815,S023,CAM02,lateral,upright,7,multiple_candidates,0.24889999628067017,0.8573,0.6388,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000816_CAM01,CAP000816,S023,CAM01,frontal,upright,4,multiple_candidates,0.14249999821186066,0.926,0.7107,4,Multiple candidates (4); Default YOLO correctly aligns with target
S023_SE01_CAP000816_CAM02,CAP000816,S023,CAM02,lateral,upright,7,wrong_person_risk,0.24379999935626984,0.8456,0.651,4,Multiple candidates (7); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000817_CAM01,CAP000817,S023,CAM01,frontal,upright,5,multiple_candidates,0.14219999313354492,0.9297,0.7065,4,Multiple candidates (5); Default YOLO correctly aligns with target
S023_SE01_CAP000817_CAM02,CAP000817,S023,CAM02,lateral,upright,7,wrong_person_risk,0.24770000576972961,0.8162,0.6528,4,Multiple candidates (7); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000818_CAM01,CAP000818,S023,CAM01,frontal,upright,5,multiple_candidates,0.14339999854564667,0.9281,0.7107,4,Multiple candidates (5); Default YOLO correctly aligns with target
S023_SE01_CAP000818_CAM02,CAP000818,S023,CAM02,lateral,upright,8,multiple_candidates,0.24289999902248383,0.8713,0.6425,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000819_CAM01,CAP000819,S023,CAM01,frontal,upright,8,wrong_person_risk,0.004100000020116568,0.1578,0.5572,4,Multiple candidates (8); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000819_CAM02,CAP000819,S023,CAM02,lateral,upright,8,wrong_person_risk,0.2401999980211258,0.8614,0.6281,4,Multiple candidates (8); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000820_CAM01,CAP000820,S023,CAM01,frontal,leaning_forward,6,multiple_candidates,0.15129999816417694,0.9224,0.7243,4,Multiple candidates (6); Default YOLO correctly aligns with target
S023_SE01_CAP000820_CAM02,CAP000820,S023,CAM02,lateral,leaning_forward,7,multiple_candidates,0.20630000531673431,0.8891,0.6162,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000821_CAM01,CAP000821,S023,CAM01,frontal,leaning_forward,6,multiple_candidates,0.1509999930858612,0.9229,0.732,4,Multiple candidates (6); Default YOLO correctly aligns with target
S023_SE01_CAP000821_CAM02,CAP000821,S023,CAM02,lateral,leaning_forward,6,multiple_candidates,0.21070000529289246,0.9143,0.6177,4,Multiple candidates (6); Default YOLO correctly aligns with target
S023_SE01_CAP000822_CAM01,CAP000822,S023,CAM01,frontal,leaning_forward,5,multiple_candidates,0.15129999816417694,0.9255,0.7256,4,Multiple candidates (5); Default YOLO correctly aligns with target
S023_SE01_CAP000822_CAM02,CAP000822,S023,CAM02,lateral,leaning_forward,5,multiple_candidates,0.20980000495910645,0.9176,0.5988,4,Multiple candidates (5); Default YOLO correctly aligns with target
S023_SE01_CAP000823_CAM01,CAP000823,S023,CAM01,frontal,leaning_forward,5,multiple_candidates,0.15109999477863312,0.9257,0.7253,4,Multiple candidates (5); Default YOLO correctly aligns with target
S023_SE01_CAP000823_CAM02,CAP000823,S023,CAM02,lateral,leaning_forward,7,multiple_candidates,0.20900000631809235,0.9027,0.5999,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000824_CAM01,CAP000824,S023,CAM01,frontal,leaning_forward,7,multiple_candidates,0.1509000062942505,0.9215,0.7276,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000824_CAM02,CAP000824,S023,CAM02,lateral,leaning_forward,8,multiple_candidates,0.21050000190734863,0.9199,0.6005,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000825_CAM01,CAP000825,S023,CAM01,frontal,leaning_backward,5,multiple_candidates,0.12039999663829803,0.9194,0.7329,4,Multiple candidates (5); Default YOLO correctly aligns with target
S023_SE01_CAP000825_CAM02,CAP000825,S023,CAM02,lateral,leaning_backward,6,wrong_person_risk,0.2915000021457672,0.8589,0.6173,4,Multiple candidates (6); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000826_CAM01,CAP000826,S023,CAM01,frontal,leaning_backward,6,wrong_person_risk,0.005100000184029341,0.1923,0.5451,4,Multiple candidates (6); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000826_CAM02,CAP000826,S023,CAM02,lateral,leaning_backward,8,multiple_candidates,0.2822999954223633,0.8795,0.5954,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000827_CAM01,CAP000827,S023,CAM01,frontal,leaning_backward,8,multiple_candidates,0.12120000272989273,0.9153,0.7291,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000827_CAM02,CAP000827,S023,CAM02,lateral,leaning_backward,8,multiple_candidates,0.2888000011444092,0.874,0.6222,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000828_CAM01,CAP000828,S023,CAM01,frontal,leaning_backward,7,multiple_candidates,0.12129999697208405,0.9211,0.7401,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000828_CAM02,CAP000828,S023,CAM02,lateral,leaning_backward,8,multiple_candidates,0.29089999198913574,0.8667,0.6106,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000829_CAM01,CAP000829,S023,CAM01,frontal,leaning_backward,6,multiple_candidates,0.12060000002384186,0.9174,0.7194,4,Multiple candidates (6); Default YOLO correctly aligns with target
S023_SE01_CAP000829_CAM02,CAP000829,S023,CAM02,lateral,leaning_backward,10,multiple_candidates,0.28600001335144043,0.8697,0.6253,4,Multiple candidates (10); Default YOLO correctly aligns with target
S023_SE01_CAP000830_CAM01,CAP000830,S023,CAM01,frontal,leaning_left,10,wrong_person_risk,0.009200000204145908,0.2943,0.5057,4,Multiple candidates (10); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000830_CAM02,CAP000830,S023,CAM02,lateral,leaning_left,7,multiple_candidates,0.21070000529289246,0.7864,0.6374,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000831_CAM01,CAP000831,S023,CAM01,frontal,leaning_left,9,wrong_person_risk,0.009399999864399433,0.2959,0.5105,4,Multiple candidates (9); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000831_CAM02,CAP000831,S023,CAM02,lateral,leaning_left,9,multiple_candidates,0.21160000562667847,0.8073,0.65,4,Multiple candidates (9); Default YOLO correctly aligns with target
S023_SE01_CAP000832_CAM01,CAP000832,S023,CAM01,frontal,leaning_left,9,wrong_person_risk,0.004800000227987766,0.1559,0.5631,4,Multiple candidates (9); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000832_CAM02,CAP000832,S023,CAM02,lateral,leaning_left,8,wrong_person_risk,0.22300000488758087,0.6089,0.6379,4,Multiple candidates (8); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000833_CAM01,CAP000833,S023,CAM01,frontal,leaning_left,10,wrong_person_risk,0.005799999926239252,0.2382,0.576,4,Multiple candidates (10); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000833_CAM02,CAP000833,S023,CAM02,lateral,leaning_left,8,multiple_candidates,0.20360000431537628,0.8209,0.6527,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000834_CAM01,CAP000834,S023,CAM01,frontal,leaning_left,11,wrong_person_risk,0.004800000227987766,0.1704,0.5345,4,Multiple candidates (11); Default YOLO picks non-target candidate 0!
S023_SE01_CAP000834_CAM02,CAP000834,S023,CAM02,lateral,leaning_left,7,multiple_candidates,0.20749999582767487,0.9007,0.654,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000835_CAM01,CAP000835,S023,CAM01,frontal,leaning_right,11,multiple_candidates,0.15919999778270721,0.8963,0.7293,4,Multiple candidates (11); Default YOLO correctly aligns with target
S023_SE01_CAP000835_CAM02,CAP000835,S023,CAM02,lateral,leaning_right,9,multiple_candidates,0.28540000319480896,0.8571,0.5735,4,Multiple candidates (9); Default YOLO correctly aligns with target
S023_SE01_CAP000836_CAM01,CAP000836,S023,CAM01,frontal,leaning_right,9,multiple_candidates,0.15889999270439148,0.889,0.7235,4,Multiple candidates (9); Default YOLO correctly aligns with target
S023_SE01_CAP000836_CAM02,CAP000836,S023,CAM02,lateral,leaning_right,9,multiple_candidates,0.2937999963760376,0.8278,0.6045,4,Multiple candidates (9); Default YOLO correctly aligns with target
S023_SE01_CAP000837_CAM01,CAP000837,S023,CAM01,frontal,leaning_right,10,multiple_candidates,0.15549999475479126,0.8774,0.729,4,Multiple candidates (10); Default YOLO correctly aligns with target
S023_SE01_CAP000837_CAM02,CAP000837,S023,CAM02,lateral,leaning_right,10,multiple_candidates,0.29490000009536743,0.8318,0.639,4,Multiple candidates (10); Default YOLO correctly aligns with target
S023_SE01_CAP000838_CAM01,CAP000838,S023,CAM01,frontal,leaning_right,7,multiple_candidates,0.15770000219345093,0.8741,0.7286,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000838_CAM02,CAP000838,S023,CAM02,lateral,leaning_right,8,multiple_candidates,0.27639999985694885,0.9023,0.6318,4,Multiple candidates (8); Default YOLO correctly aligns with target
S023_SE01_CAP000839_CAM01,CAP000839,S023,CAM01,frontal,leaning_right,10,multiple_candidates,0.1639000028371811,0.9002,0.728,4,Multiple candidates (10); Default YOLO correctly aligns with target
S023_SE01_CAP000839_CAM02,CAP000839,S023,CAM02,lateral,leaning_right,9,multiple_candidates,0.27469998598098755,0.8629,0.5966,4,Multiple candidates (9); Default YOLO correctly aligns with target
S023_SE01_CAP000840_CAM01,CAP000840,S023,CAM01,frontal,slouching,7,multiple_candidates,0.13189999759197235,0.929,0.7554,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000840_CAM02,CAP000840,S023,CAM02,lateral,slouching,7,multiple_candidates,0.22499999403953552,0.9061,0.6166,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000841_CAM01,CAP000841,S023,CAM01,frontal,slouching,9,multiple_candidates,0.1315000057220459,0.9298,0.7585,4,Multiple candidates (9); Default YOLO correctly aligns with target
S023_SE01_CAP000841_CAM02,CAP000841,S023,CAM02,lateral,slouching,7,multiple_candidates,0.22709999978542328,0.9211,0.6349,4,Multiple candidates (7); Default YOLO correctly aligns with target
S023_SE01_CAP000842_CAM01,CAP000842,S023,CAM01,frontal,slouching,10,multiple_candidates,0.13089999556541443,0.9261,0.7646,4,Multiple candidates (10); Default YOLO correctly aligns with target
